Label,Text
Sad,made day somehow ended loop hole reading hateful comments
Sad,sad come strong soon thing past survive bomb blast
Sad,needs prayers cleansing sad
Sad,world idiots sad
Sad,hey twitter sad
Sad,okay long swing accompanied pressure change sad times everyone
Sad,fucking stressful exams even study anymore still feel sad like
Sad,many hotel chains keep emailing inquiries going next cute sad
Sad,folks take things granted ca pick phone call anymore things sad
Sad,true sad mental issues
Sad,sad know yeah
Sad,turkey knowledge limited remember diplomat called
Sad,figure eat practice stressed problems makes
Sad,ya bitches relationships sneaking around w exes sad
Sad,reading listening makes sad fucking overworked
Sad,sad hours open
Sad,sad nothing new trading blood
Sad,sick sad keep spreading president trump removing
Sad,sad dream know happen
Sad,ever feel sad spam w
Sad,sad person
Sad,tell ends badly sad
Sad,awful sorrow life sad
Sad,even getting old anymore passing away hitting scary sad always
Sad,oh god makes
Sad,sad
Sad,moment day week week sad shout
Sad,one took life sad strength please take wrong step
Sad,sad funny people take scripture
Sad,profoundly sad
Sad,sad u guess
Sad,yes lot people like us fandom even want us listen groups sad
Sad,brought recently lot comics sad dad comics like think bad work issues
Sad,yep sad
Sad,update servers switched time beer dance yet
Sad,another spoiler felt sad amp saying love
Sad,really tho sad day
Sad,sad think many people disavow racism sexism corruption
Sad,soap wash asses
Sad,sad maybe reliable enough
Sad,spill said fuck three times loud show acted
Sad,sad tomorrow
Sad,sad life one day
Sad,twitter like place express feelings happy sad exhausted
Sad,sometimes sad wan cry cry cry cry cry want stop crying instead
Sad,sad ram love
Sad,aged well sad
Sad,sad
Sad,shouting slogan freedom ignoring lives people ridiculous sad thing
Sad,happy sad
Sad,got bit shocked news hat shown cinemas kinda sad since still
Sad,quiet rather sad walking away
Sad,bf sad morning night tomorrow gal going lx evening c tomorrow chic night
Sad,funny sad law country security scam god hand us dey
Sad,star cant find queen moon shes sad
Sad,sad pa wanted points every one nouns verbs
Sad,bit sad a goodness sake
Sad,feel sad leaving old behind drive new home
Sad,due power outage internet problems watch vs match watched
Sad,always people talent envy successful okay twitch streamer get life
Sad,sad leave much learning collaborating left bookstore aka amazon
Sad,two days missing close six months done
Sad,agree looks like winning though
Sad,fake news needed losing know damn
Sad,slow could even watch video sad
Sad,even want get bed today sad
Sad,dang sad well thought
Sad,feel amazed sad time
Sad,sad u study
Sad,sad
Sad,bringing cause sad
Sad,thought team concept dance pay reminiscing sad
Sad,sad actions like creates cynicism towards government results people like trump
Sad,federal judge rips trump calling administration handling program sad inappropriate
Sad,hate people go way nice like daddy kink
Sad,makes sad
Sad,ka whole day amp night keeps tweet watching news u whole one sad moment come amp
Sad,imagine getting hug father sad hopeless
Sad,yea read dare u damn sad happy one
Sad,state guarantee think clever sad reflection education
Sad,yeah holiday season kinda sad
Sad,guys animation epic
Sad,sad new yorker know love city love convenience amp hustle amp
Sad,course selection materials helping children understand grief complete without sad
Sad,posting collapsing would pleasure shine shoes
Sad,hate random sad days heavy anxious mind worst
Sad,female working female supervisor male one great sad read
Sad,issues possibly count worst days go happy sad seconds
Sad,sad
Sad,disgusting sad level people stoop
Sad,spurs injury list last season son lo injured throughout
Sad,sad would
Sad,crossed mind instantly sad
Sad,like giving back think come say clapping
Sad,sad pricks
Sad,today marks sad milestone history former soviet socialist republic became
Sad,mean horrible people families want get home
Sad,one make sad go away
Sad,sad
Sad,sad
Sad,exhausted sad know able wake
Sad,sad existence living someone else failure looks like
Sad,sad statistic terrifying one loved one people carers
Sad,refreshing see character seems accept disability okay
Sad,sad got u baby
Sad,sad times computing museum closes doors government removed permission operate
Sad,like everything else sad
Sad,seasonal affective disorder sad quickly coming us type depression
Sad,sad hear step amp
Sad,sad hours
Sad,sad hear news death society amp need admit mental health also issue
Sad,wan cry much hate fat wan change hate feeling guilty eating
Sad,going round sharing pictures young girls sick fuck whoever leaks
Sad,sad reality popular culture deteriorated big time english proficiency index
Sad,yes thinking feeling sad
Sad,really sad loved write back days even allowed write
Sad,sad
Sad,TRUE
Sad,sometimes sad eat seafood
Sad,manifesting sweet home happy ending everyone sad maybe good plot twist would happy
Sad,sad may soul rest peace
Sad,deactivating fact ignore treat like
Sad,eye sight making sad
Sad,dude character makes sad looked techno betrayed
Sad,bye trying distract literally feel much pain listen
Sad,physically play come brazil without feeling sad made old puppy died next day
Sad,seeing mum sad one worst things ever
Sad,anyone interested updates learning vs electric voting interesting sad
Sad,sadist screenshot redraw a next slide story shares savings
Sad,sad also true
Sad,way amateur ride sad see go massive congratulations
Sad,cause long since last time posted jamming car ride
Sad,sad hear news passed away giving
Sad,still need sad clown emoji
Sad,waking sad news cruel hand death robbed us parent dad go easy
Sad,oof sad may ask leave
Sad,million dead watch climbing sad whole
Sad,underrated character sad
Sad,politicians playing lives almost hundred million people sad
Sad,sad main fan acc
Sad,happy sad happenings
Sad,dancing sad song
Sad,get ends sad c
Sad,would sad see pushed outta
Sad,sad man pud ta mag review acute management traumatic brain injury
Sad,loops watch sad stressed thread
Sad,seeing people given think well already spreading
Sad,controlling hypocrisy voted sad
Sad,women come beautiful appealing time go never forget men come better
Sad,hey sad
Sad,aw sad shore best club done well together
Sad,retweeting sad memes gt therapy
Sad,sad see much damage trump done people
Sad,none sad
Sad,scandalous amp sad citizen make right decision amp take
Sad,sad wow
Sad,sad news retiring acting due declining health people whine like babies wearing masks
Sad,really sad
Sad,humans consider opening bars handle sad life
Sad,good good like sad emojis
Sad,true guess great point
Sad,let talk happy things next week think talked sad things far wrapping
Sad,sad lecturer killed wine protests
Sad,screenshot redraw promised a clouds shall receive
Sad,house yesterday sad took bath relax going get edibles
Sad,getting job sad
Sad,missed sad
Sad,sad today last day school
Sad,keeping busy forget sad
Sad,fit narrative sad
Sad,sad feeling valid
Sad,sad laughable time dumb got dumber
Sad,aside good film wholesome want cry sad please watch
Sad,sad pathetic bored sham
Sad,walked around depressing seeing everything closed think see true
Sad,sad decided undo years character development charity happened woman
Sad,thinking live without tomorrow makes sad
Sad,diets make sad want chocolate bar brownie
Sad,even dad say anything anyone talkative person alive swear sad
Sad,yet still lost election bad sad
Sad,sad made go
Sad,sad hours open
Sad,sad
Sad,interview sad
Sad,people saying back sits like sad
Sad,still sad maybe really problematic toxic like
Sad,know sad pa capitalistic system opens
Sad,sad happy sad bare eat hates still stand selfless giving
Sad,looking beautiful sad
Sad,fuck
Sad,okay sad
Sad,two second clip got us hype ah sad sad
Sad,always sad post someone actually ends life
Sad,everybody knows one greats sad pa gone wait till die say
Sad,dunno combination song even sounds sad
Sad,vacation family go place went ca go safari park sad
Sad,sad sad sad
Sad,called educated class trends sad state intolerance
Sad,interview honest sad yet still probably filter extent anyone
Sad,understand pain u wan read ship tagged side ships featuring main ship sad
Sad,mean live sad
Sad,really sad grow
Sad,u sad song nothing say
Sad,sad favourite person go please remember fault make
Sad,sad little life jane
Sad,everyone tweeting ab today delete tweet ab twitter yell sad
Sad,watching making sad nothing complete harry amp getting away
Sad,sad truth
Sad,hard listen sad songs
Sad,want everything afford loose set sad tho
Sad,sad matter cheers
Sad,sad saddest looking tree ever
Sad,sad quotes acc
Sad,schools closing sad kids going buy drugs
Sad,wan one okay stage get sad focus
Sad,life must go people may come go wo make sad cry
Sad,love sad also happy happy ending deserves loved
Sad,song sad
Sad,thank providing yesterday sad listened songs
Sad,know eggs sources come hens crammed inside tiny wire filthy
Sad,raining hate rain makes sad
Sad,let find sad boy bag two weeks give green light
Sad,looks sad
Sad,basically taking page two trump playbook sad transformation
Sad,sad love much
